table_name,record_id,metric_key,module,current_label,current_value,frontend_text_found,frontend_file_path,recommended_label,confidence_level,reason,requires_review,possible_risk
public.ingestion_data,3252f088-5dd8-4cce-a0af-f557010af370,gp_modules_gp_views_gp_mockups_054,gp,0.83%,0.83%,"Pending N/A N/A 12 Jeanine Witten Jeanine Witten IRA N/A $50,000 0.83% Yes N/A N/A 13",modules/Gp/views/gp mockups.html,"Pending N/A N/A 12 Jeanine Witten Jeanine Witten IRA N/A $50,000 0.83% Yes N/A N/A 13",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,ba35ac52-a16c-450c-bd38-dbb6a19de2f8,gp_modules_gp_views_gp_mockups_055,gp,"$50,000","$50,000","N/A N/A 12 Jeanine Witten Jeanine Witten IRA N/A $50,000 0.83% Yes N/A N/A 13 Pamela",modules/Gp/views/gp mockups.html,"N/A N/A 12 Jeanine Witten Jeanine Witten IRA N/A $50,000 0.83% Yes N/A N/A 13 Pamela",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,bab1741a-274a-4cfa-8e8b-14fb871af1a4,gp_modules_gp_views_gp_mockups_056,gp,0.83%,0.83%,"Yes N/A N/A 13 Pamela DeVaughn Jeanine Witten IRA N/A $50,000 0.83% Yes 2024-03-12 N/A <tbody aria",modules/Gp/views/gp mockups.html,"Yes N/A N/A 13 Pamela DeVaughn Jeanine Witten IRA N/A $50,000 0.83% Yes 2024-03-12 N/A <tbody aria",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,38475c3e-b884-4c48-977a-508250d91861,gp_modules_gp_views_gp_mockups_057,gp,"$50,000","$50,000","N/A N/A 13 Pamela DeVaughn Jeanine Witten IRA N/A $50,000 0.83% Yes 2024-03-12 N/A",modules/Gp/views/gp mockups.html,"N/A N/A 13 Pamela DeVaughn Jeanine Witten IRA N/A $50,000 0.83% Yes 2024-03-12 N/A",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,b6d145be-6131-45e4-99bc-2df1d762e90e,gp_modules_gp_views_gp_mockups_058,gp,0.83%,0.83%,"GP GROUP: GIULIANNA PINO 14 Antonio Pino Giulianna Pino Entity N/A $250,000 4.13% Yes N/A N/A 1",modules/Gp/views/gp mockups.html,"GP GROUP: GIULIANNA PINO 14 Antonio Pino Giulianna Pino Entity N/A $250,000 4.13% Yes N/A N/A 1",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,3c855391-f010-4700-a3cc-06e4e33f515e,gp_modules_gp_views_gp_mockups_059,gp,"$250,000","$250,000","GP GROUP: GIULIANNA PINO 14 Antonio Pino Giulianna Pino Entity N/A $250,000 4.13% Yes N/A N/A 15 Grethel",modules/Gp/views/gp mockups.html,"GP GROUP: GIULIANNA PINO 14 Antonio Pino Giulianna Pino Entity N/A $250,000 4.13% Yes N/A N/A 15 Grethel",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,3d4e626b-bc7c-4de3-a333-84f25cfba40c,gp_modules_gp_views_gp_mockups_060,gp,4.13%,4.13%,"Yes N/A N/A 15 Grethel Kunkel Giulianna Pino Entity N/A $100,000 1.65% Yes 2024-03-12 N/A <tbody ari",modules/Gp/views/gp mockups.html,"Yes N/A N/A 15 Grethel Kunkel Giulianna Pino Entity N/A $100,000 1.65% Yes 2024-03-12 N/A <tbody ari",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,748860e0-3a5f-4aa2-8099-a425f2339f6a,gp_modules_gp_views_gp_mockups_061,gp,"$100,000","$100,000","N/A N/A 15 Grethel Kunkel Giulianna Pino Entity N/A $100,000 1.65% Yes 2024-03-12 N/A",modules/Gp/views/gp mockups.html,"N/A N/A 15 Grethel Kunkel Giulianna Pino Entity N/A $100,000 1.65% Yes 2024-03-12 N/A",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,08785ffc-87df-40cb-bf17-1588656a25bd,gp_modules_gp_views_gp_mockups_062,gp,1.65%,1.65%,"GP GROUP: VINOD MALIK 16 Aruna Gamini Vinod Malik Entity N/A $100,000 1.65% Yes N/A N/A 1",modules/Gp/views/gp mockups.html,"GP GROUP: VINOD MALIK 16 Aruna Gamini Vinod Malik Entity N/A $100,000 1.65% Yes N/A N/A 1",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,8d2f158d-254a-42f4-8f40-a6047ba79c92,gp_modules_gp_views_gp_mockups_063,gp,"$100,000","$100,000","w""> GP GROUP: VINOD MALIK 16 Aruna Gamini Vinod Malik Entity N/A $100,000 1.65% Yes N/A N/A 17 Dipti L",modules/Gp/views/gp mockups.html,"w""> GP GROUP: VINOD MALIK 16 Aruna Gamini Vinod Malik Entity N/A $100,000 1.65% Yes N/A N/A 17 Dipti L",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,d5d84622-046e-4ed4-8e70-4aa37a8ad2bc,gp_modules_gp_views_gp_mockups_064,gp,1.65%,1.65%,"> Yes N/A N/A 17 Dipti Lodaya Vinod Malik Entity N/A $50,000 0.83% Yes N/A N/A 18",modules/Gp/views/gp mockups.html,"> Yes N/A N/A 17 Dipti Lodaya Vinod Malik Entity N/A $50,000 0.83% Yes N/A N/A 18",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,a238daa5-0c31-42e3-8333-0f9e0283e552,gp_modules_gp_views_gp_mockups_065,gp,"$50,000","$50,000","N/A N/A 17 Dipti Lodaya Vinod Malik Entity N/A $50,000 0.83% Yes N/A N/A 18 Vinod M",modules/Gp/views/gp mockups.html,"N/A N/A 17 Dipti Lodaya Vinod Malik Entity N/A $50,000 0.83% Yes N/A N/A 18 Vinod M",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,b45b3939-b21b-4803-a7c7-07c271027ff5,gp_modules_gp_views_gp_mockups_066,gp,0.83%,0.83%,"d> Yes N/A N/A 18 Vinod Malik Vinod Malik Entity N/A $100,000 1.65% Yes N/A N/A 1",modules/Gp/views/gp mockups.html,"d> Yes N/A N/A 18 Vinod Malik Vinod Malik Entity N/A $100,000 1.65% Yes N/A N/A 1",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,c893fd70-539f-4d8d-b631-ff0644b4fad3,gp_modules_gp_views_gp_mockups_067,gp,"$100,000","$100,000","N/A N/A 18 Vinod Malik Vinod Malik Entity N/A $100,000 1.65% Yes N/A N/A 19 Sunjeev",modules/Gp/views/gp mockups.html,"N/A N/A 18 Vinod Malik Vinod Malik Entity N/A $100,000 1.65% Yes N/A N/A 19 Sunjeev",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,0cd7f6d9-862a-4219-9464-fde094b21b2a,gp_modules_gp_views_gp_mockups_068,gp,1.65%,1.65%,"Yes N/A N/A 19 Sunjeev Chawla Vinod Malik Individual N/A $50,000 0.83% Yes N/A N/A 20",modules/Gp/views/gp mockups.html,"Yes N/A N/A 19 Sunjeev Chawla Vinod Malik Individual N/A $50,000 0.83% Yes N/A N/A 20",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,a3cdd381-93d2-4a51-9f0e-7ad5805f90b5,gp_modules_gp_views_gp_mockups_069,gp,"$50,000","$50,000","N/A N/A 19 Sunjeev Chawla Vinod Malik Individual N/A $50,000 0.83% Yes N/A N/A 20 Girija",modules/Gp/views/gp mockups.html,"N/A N/A 19 Sunjeev Chawla Vinod Malik Individual N/A $50,000 0.83% Yes N/A N/A 20 Girija",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,a27dd0e7-99b8-4fe7-bbb4-d64463fec397,gp_modules_gp_views_gp_mockups_070,gp,0.83%,0.83%,"Yes N/A N/A 20 Girija Murali Vinod Malik Individual N/A $50,000 0.83% Yes 2024-03-15 N/A <th scope=""",modules/Gp/views/gp mockups.html,"Yes N/A N/A 20 Girija Murali Vinod Malik Individual N/A $50,000 0.83% Yes 2024-03-15 N/A <th scope=""",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,f940e3f7-7c32-42a6-ba31-824130fa0162,gp_modules_gp_views_gp_mockups_071,gp,"$50,000","$50,000","N/A N/A 20 Girija Murali Vinod Malik Individual N/A $50,000 0.83% Yes 2024-03-15 N/A 21",modules/Gp/views/gp mockups.html,"N/A N/A 20 Girija Murali Vinod Malik Individual N/A $50,000 0.83% Yes 2024-03-15 N/A 21",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,aec40faf-5915-424e-9734-6d61d6be23c7,gp_modules_gp_views_gp_mockups_072,gp,0.83%,0.83%,"Yes 2024-03-15 N/A 21 Harsha Sharma Vinod Malik Entity N/A $60,000 0.99% Yes 2024-03-13 N/A <tbody aria",modules/Gp/views/gp mockups.html,"Yes 2024-03-15 N/A 21 Harsha Sharma Vinod Malik Entity N/A $60,000 0.99% Yes 2024-03-13 N/A <tbody aria",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,0539f3ab-889c-47c8-b5c3-7f80b9673271,gp_modules_gp_views_gp_mockups_073,gp,"$60,000","$60,000","2024-03-15 N/A 21 Harsha Sharma Vinod Malik Entity N/A $60,000 0.99% Yes 2024-03-13 N/A",modules/Gp/views/gp mockups.html,"2024-03-15 N/A 21 Harsha Sharma Vinod Malik Entity N/A $60,000 0.99% Yes 2024-03-13 N/A",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,94128d3b-31ff-4b41-af1f-dbe490ea49eb,gp_modules_gp_views_gp_mockups_074,gp,0.99%,0.99%,"gp-group-row""> GP GROUP: AYESHA KHALID 22 Elizabeth Darr Ayesha Khalid Entity MultiNest Investments LLC $100,000 1.65% Yes 2024-02-29 N/A <th scope=",modules/Gp/views/gp mockups.html,"gp-group-row""> GP GROUP: AYESHA KHALID 22 Elizabeth Darr Ayesha Khalid Entity MultiNest Investments LLC $100,000 1.65% Yes 2024-02-29 N/A <th scope=",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,d62ab601-afc6-420b-87ea-8363eb107a4f,gp_modules_gp_views_gp_mockups_075,gp,"$100,000","$100,000","scope=""rowgroup"" colspan=""10"">GP GROUP: AYESHA KHALID 22 Elizabeth Darr Ayesha Khalid Entity MultiNest Investments LLC $100,000 1.65% Yes 2024-02-29 N/A 23",modules/Gp/views/gp mockups.html,"scope=""rowgroup"" colspan=""10"">GP GROUP: AYESHA KHALID 22 Elizabeth Darr Ayesha Khalid Entity MultiNest Investments LLC $100,000 1.65% Yes 2024-02-29 N/A 23",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
